gene_id	gene_name	vtype	group	chrom	start_x	end_x	arm	cytoband	biotype	n_samples	vtypes	mid	win_start	win_end	A_log2r	B_log2r	diff	A_cn	B_cn
ENSG00000246334	PRR7-AS1	SV	GroupA	5	177438503	177447982	q	5q13	lncRNA	5	DEL	177443242	177000000	178000000	2.7707	3.0000	0.2293	high amp (≥4 copies)	high amp (≥4 copies)
ENSG00000129084	PSMA1	SV	GroupA	11	14504874	14643635	p	11p4	protein_coding	5	DEL	14574254	14000000	15000000	1.7697	1.6812	-0.0885	high amp (≥4 copies)	high amp (≥4 copies)
ENSG00000130508	PXDN	SV	GroupA	2	1631887	1744852	p	2p10	protein_coding	5	DEL	1688369	1000000	2000000	2.8600	-0.4273	-3.2873	high amp (≥4 copies)	mild loss
ENSG00000179262	RAD23A	SV	GroupA	19	12945855	12953642	p	19p2	protein_coding	5	DEL	12949748	12000000	13000000	2.8260	3.0000	0.1740	high amp (≥4 copies)	high amp (≥4 copies)
ENSG00000278222	RN7SL536P	SV	GroupA	15	23363272	23363561	q	15q1	misc_RNA	5	DEL	23363416	23000000	24000000	-1.1017	-1.8355	-0.7338	hemizygous loss (~1 copy)	deep loss / LOH
ENSG00000146083	RNF44	SV	GroupA	5	176526712	176538025	q	5q13	protein_coding	5	DEL	176532368	176000000	177000000	1.6432	2.6248	0.9816	high amp (≥4 copies)	high amp (≥4 copies)
ENSG00000277234	RNU1-5P	SV	GroupA	1	16873708	16873851	p	1p11	snRNA	5	DEL	16873779	16000000	17000000	1.6832	2.7638	1.0805	high amp (≥4 copies)	high amp (≥4 copies)
ENSG00000238365	RNU7-57P	SV	GroupA	1	154338743	154338802	q	1q4	snRNA	5	DEL	154338772	154000000	155000000	3.0000	3.0000	0.0000	high amp (≥4 copies)	high amp (≥4 copies)
ENSG00000240522	RPL7AP10	SV	GroupA	19	21149648	21150438	p	19p1	processed_pseudogene	5	DEL	21150043	21000000	22000000	-1.0148	-0.0988	0.9160	hemizygous loss (~1 copy)	diploid
ENSG00000052749	RRP12	SV	GroupA	10	97356358	97426076	q	10q6	protein_coding	5	DEL	97391217	97000000	98000000	1.4276	1.8590	0.4314	gain (~3 copies)	high amp (≥4 copies)
ENSG00000126461	SCAF1	SV	GroupA	19	49642209	49658642	q	19q3	protein_coding	5	DEL	49650425	49000000	50000000	3.0000	3.0000	0.0000	high amp (≥4 copies)	high amp (≥4 copies)
ENSG00000111897	SERINC1	SV	GroupA	6	122443351	122471807	q	6q7	protein_coding	5	DEL	122457579	122000000	123000000	-0.2068	-0.9187	-0.7119	diploid	mild loss
ENSG00000068323	TFE3	SV	GroupA	X	49028726	49043410	p	Xp2	protein_coding	5	DEL	49036068	49000000	50000000	0.5960	0.9946	0.3986	gain (~3 copies)	gain (~3 copies)
ENSG00000134970	TMED7	SV	GroupA	5	115613210	115632992	q	5q7	protein_coding	5	DEL	115623101	115000000	116000000	1.7960	1.9020	0.1060	high amp (≥4 copies)	high amp (≥4 copies)
ENSG00000100038	TOP3B	SV	GroupA	22	21957025	21982813	q	22q1	protein_coding	5	DEL	21969919	21000000	22000000	2.7653	3.0000	0.2347	high amp (≥4 copies)	high amp (≥4 copies)
ENSG00000169905	TOR1AIP2	SV	GroupA	1	179839967	179877803	q	1q6	protein_coding	5	DEL	179858885	179000000	180000000	2.3126	1.6997	-0.6128	high amp (≥4 copies)	high amp (≥4 copies)
ENSG00000268357	VN1R81P	SV	GroupA	19	21123817	21124188	p	19p1	unprocessed_pseudogene	5	DEL	21124002	21000000	22000000	-1.0148	-0.0988	0.9160	hemizygous loss (~1 copy)	diploid
ENSG00000084463	WBP11	SV	GroupA	12	14784582	14803486	p	12p3	protein_coding	5	DEL	14794034	14000000	15000000	1.4261	2.4335	1.0075	gain (~3 copies)	high amp (≥4 copies)
ENSG00000169548	ZNF280A	SV	GroupA	22	22513736	22520270	q	22q1	protein_coding	5	DEL	22517003	22000000	23000000	3.0000	0.1005	-2.8995	high amp (≥4 copies)	diploid
ENSG00000275004	ZNF280B	SV	GroupA	22	22484421	22508742	q	22q1	protein_coding	5	DEL	22496581	22000000	23000000	3.0000	0.1005	-2.8995	high amp (≥4 copies)	diploid
ENSG00000196705	ZNF431	SV	GroupA	19	21142024	21196053	p	19p1	protein_coding	5	DEL	21169038	21000000	22000000	-1.0148	-0.0988	0.9160	hemizygous loss (~1 copy)	diploid
ENSG00000283291	5_8S_rRNA	SV	GroupA	20	29741510	29741661	q	20q1	rRNA	4	DEL	29741585	29000000	30000000	-0.7365	-3.0000	-2.2635	mild loss	deep loss / LOH
ENSG00000273591	7SK	SV	GroupA	1	149290513	149290762	q	1q3	misc_RNA	4	DEL	149290637	149000000	150000000	2.5357	1.9090	-0.6267	high amp (≥4 copies)	high amp (≥4 copies)
ENSG00000159346	ADIPOR1	SV	GroupA	1	202940826	202958572	q	1q8	protein_coding	4	DEL	202949699	202000000	203000000	1.6363	1.5875	-0.0487	high amp (≥4 copies)	high amp (≥4 copies)
ENSG00000282968	AGGF1P10	SV	GroupA	20	29430723	29432913	q	20q1	processed_pseudogene	4	DEL	29431818	29000000	30000000	-0.7365	-3.0000	-2.2635	mild loss	deep loss / LOH
ENSG00000225724	ASH2LP3	SV	GroupA	22	22339573	22341214	q	22q1	unprocessed_pseudogene	4	DEL	22340393	22000000	23000000	3.0000	0.1005	-2.8995	high amp (≥4 copies)	diploid
ENSG00000206190	ATP10A	SV	GroupA	15	25677273	25865184	q	15q1	protein_coding	4	DEL	25771228	25000000	26000000	2.3027	0.6607	-1.6420	high amp (≥4 copies)	gain (~3 copies)
ENSG00000267189	ATP5MGP7	SV	GroupA	17	42647834	42648143	q	17q2	processed_pseudogene	4	DEL	42647988	42000000	43000000	2.9274	3.0000	0.0726	high amp (≥4 copies)	high amp (≥4 copies)
ENSG00000149541	B3GAT3	SV	GroupA	11	62615296	62622154	q	11q1	protein_coding	4	DEL	62618725	62000000	63000000	3.0000	3.0000	0.0000	high amp (≥4 copies)	high amp (≥4 copies)
ENSG00000239521	CASTOR3P	SV	GroupA	7	100222597	100271983	q	7q5	transcribed_unprocessed_pseudogene	4	DEL	100247290	100000000	101000000	2.1645	3.0000	0.8355	high amp (≥4 copies)	high amp (≥4 copies)
ENSG00000205771	CATSPER2P1	SV	GroupA	15	43727181	43745165	q	15q3	transcribed_unprocessed_pseudogene	4	DEL	43736173	43000000	44000000	2.4395	2.8100	0.3705	high amp (≥4 copies)	high amp (≥4 copies)
ENSG00000291053	CATSPER2P1	SV	GroupA	15	43726918	43747094	q	15q3	lncRNA	4	DEL	43737006	43000000	44000000	2.4395	2.8100	0.3705	high amp (≥4 copies)	high amp (≥4 copies)
ENSG00000112576	CCND3	SV	GroupA	6	41934934	42050357	p	6p2	protein_coding	4	DEL	41992645	41000000	42000000	0.7950	1.8932	1.0982	gain (~3 copies)	high amp (≥4 copies)
ENSG00000175305	CCNE2	SV	GroupA	8	94879770	94896678	q	8q5	protein_coding	4	DEL	94888224	94000000	95000000	1.7720	1.4077	-0.3643	high amp (≥4 copies)	gain (~3 copies)
ENSG00000150753	CCT5	SV	GroupA	5	10249929	10266389	p	5p4	protein_coding	4	DEL	10258159	10000000	11000000	3.0000	3.0000	0.0000	high amp (≥4 copies)	high amp (≥4 copies)
ENSG00000125726	CD70	SV	GroupA	19	6583183	6604103	p	19p2	protein_coding	4	DEL	6593643	6000000	7000000	2.8487	3.0000	0.1513	high amp (≥4 copies)	high amp (≥4 copies)
ENSG00000283005	CDC27P3	SV	GroupA	20	29746181	29748090	q	20q1	processed_pseudogene	4	DEL	29747135	29000000	30000000	-0.7365	-3.0000	-2.2635	mild loss	deep loss / LOH
ENSG00000282921	CFTRP2	SV	GroupA	20	29641778	29641976	q	20q1	processed_pseudogene	4	DEL	29641877	29000000	30000000	-0.7365	-3.0000	-2.2635	mild loss	deep loss / LOH
ENSG00000223572	CKMT1A	SV	GroupA	15	43692886	43699222	q	15q3	protein_coding	4	DEL	43696054	43000000	44000000	2.4395	2.8100	0.3705	high amp (≥4 copies)	high amp (≥4 copies)
ENSG00000088038	CNOT3	SV	GroupA	19	54137749	54155681	q	19q3	protein_coding	4	DEL	54146715	54000000	55000000	2.7141	3.0000	0.2859	high amp (≥4 copies)	high amp (≥4 copies)
ENSG00000108582	CPD	SV	GroupA	17	30378927	30469989	q	17q1	protein_coding	4	DEL	30424458	30000000	31000000	2.0781	2.4744	0.3964	high amp (≥4 copies)	high amp (≥4 copies)
ENSG00000124207	CSE1L	SV	GroupA	20	49046246	49096960	q	20q3	protein_coding	4	DEL	49071603	49000000	50000000	2.3854	1.9970	-0.3884	high amp (≥4 copies)	high amp (≥4 copies)
ENSG00000272887	CSPG4P5	SV	GroupA	15	84401807	84408005	q	15q7	transcribed_unprocessed_pseudogene	4	DEL	84404906	84000000	85000000	2.3598	2.4095	0.0497	high amp (≥4 copies)	high amp (≥4 copies)
ENSG00000164932	CTHRC1	SV	GroupA	8	103371538	103382989	q	8q6	protein_coding	4	DEL	103377263	103000000	104000000	1.3884	1.6304	0.2420	gain (~3 copies)	high amp (≥4 copies)
ENSG00000187630	DHRS4L2	SV	GroupA	14	23969874	24006408	q	14q1	protein_coding	4	DEL	23988141	23000000	24000000	1.2791	1.9574	0.6783	gain (~3 copies)	high amp (≥4 copies)
ENSG00000235370	DNM1P51	SV	GroupA	15	84398990	84401731	q	15q7	transcribed_unprocessed_pseudogene	4	DEL	84400360	84000000	85000000	2.3598	2.4095	0.0497	high amp (≥4 copies)	high amp (≥4 copies)
ENSG00000282935	DUX4L34	SV	GroupA	20	29410348	29411600	q	20q1	unprocessed_pseudogene	4	DEL	29410974	29000000	30000000	-0.7365	-3.0000	-2.2635	mild loss	deep loss / LOH
ENSG00000282911	DUX4L35	SV	GroupA	20	29448517	29449306	q	20q1	unprocessed_pseudogene	4	DEL	29448911	29000000	30000000	-0.7365	-3.0000	-2.2635	mild loss	deep loss / LOH
ENSG00000103319	EEF2K	SV	GroupA	16	22206278	22288738	p	16p2	protein_coding	4	DEL	22247508	22000000	23000000	1.3845	1.4436	0.0591	gain (~3 copies)	gain (~3 copies)
ENSG00000173442	EHBP1L1	SV	GroupA	11	65576046	65592650	q	11q2	protein_coding	4	DEL	65584348	65000000	66000000	3.0000	3.0000	0.0000	high amp (≥4 copies)	high amp (≥4 copies)
ENSG00000232515	ENSG00000232515	SV	GroupA	22	22347807	22348164	q	22q1	unprocessed_pseudogene	4	DEL	22347985	22000000	23000000	3.0000	0.1005	-2.8995	high amp (≥4 copies)	diploid
ENSG00000236498	ENSG00000236498	SV	GroupA	2	61868432	61886082	p	2p4	lncRNA	4	DEL	61877257	61000000	62000000	2.8424	3.0000	0.1576	high amp (≥4 copies)	high amp (≥4 copies)
ENSG00000244676	ENSG00000244676	SV	GroupA	21	17793488	17810845	q	21q1	lncRNA	4	DEL	17802166	17000000	18000000	0.4801	-1.8399	-2.3201	mild gain	deep loss / LOH
ENSG00000249839	ENSG00000249839	SV	GroupA	15	43663654	43684339	q	15q3	unprocessed_pseudogene	4	DEL	43673996	43000000	44000000	2.4395	2.8100	0.3705	high amp (≥4 copies)	high amp (≥4 copies)
ENSG00000254539	ENSG00000254539	SV	GroupA	1	149048576	149051273	q	1q3	lncRNA	4	DEL	149049924	149000000	150000000	2.5357	1.9090	-0.6267	high amp (≥4 copies)	high amp (≥4 copies)
ENSG00000254910	ENSG00000254910	SV	GroupA	11	310139	311141	p	11p6	lncRNA	4	DEL	310640	0	1000000	2.8783	3.0000	0.1217	high amp (≥4 copies)	high amp (≥4 copies)
ENSG00000254913	ENSG00000254913	SV	GroupA	1	149006309	149009527	q	1q3	lncRNA	4	DEL	149007918	149000000	150000000	2.5357	1.9090	-0.6267	high amp (≥4 copies)	high amp (≥4 copies)
ENSG00000255148	ENSG00000255148	SV	GroupA	1	149018671	149026269	q	1q3	lncRNA	4	DEL	149022470	149000000	150000000	2.5357	1.9090	-0.6267	high amp (≥4 copies)	high amp (≥4 copies)
ENSG00000258581	ENSG00000258581	SV	GroupA	14	100366628	100366920	q	14q9	processed_pseudogene	4	DEL	100366774	100000000	101000000	2.1686	1.6575	-0.5110	high amp (≥4 copies)	high amp (≥4 copies)
ENSG00000258964	ENSG00000258964	SV	GroupA	14	61734138	61776260	q	14q5	lncRNA	4	DEL	61755199	61000000	62000000	0.4654	-0.2924	-0.7578	mild gain	diploid
ENSG00000259202	ENSG00000259202	SV	GroupA	15	67142734	67146939	q	15q5	lncRNA	4	DEL	67144836	67000000	68000000	1.5529	1.4865	-0.0664	high amp (≥4 copies)	gain (~3 copies)
ENSG00000259570	ENSG00000259570	SV	GroupA	15	84394512	84395514	q	15q7	unprocessed_pseudogene	4	DEL	84395013	84000000	85000000	2.3598	2.4095	0.0497	high amp (≥4 copies)	high amp (≥4 copies)
ENSG00000259683	ENSG00000259683	SV	GroupA	15	84389729	84395903	q	15q7	unprocessed_pseudogene	4	DEL	84392816	84000000	85000000	2.3598	2.4095	0.0497	high amp (≥4 copies)	high amp (≥4 copies)
ENSG00000259774	ENSG00000259774	SV	GroupA	15	84422618	84425882	q	15q7	lncRNA	4	DEL	84424250	84000000	85000000	2.3598	2.4095	0.0497	high amp (≥4 copies)	high amp (≥4 copies)
ENSG00000260261	ENSG00000260261	SV	GroupA	3	195953349	195954485	q	3q11	transcribed_unprocessed_pseudogene	4	DEL	195953917	195000000	196000000	1.8235	1.6408	-0.1827	high amp (≥4 copies)	high amp (≥4 copies)
ENSG00000261266	ENSG00000261266	SV	GroupA	16	23687049	23687689	p	16p2	lncRNA	4	DEL	23687369	23000000	24000000	3.0000	3.0000	0.0000	high amp (≥4 copies)	high amp (≥4 copies)
ENSG00000264207	ENSG00000264207	SV	GroupA	1	149861271	149862504	q	1q3	lncRNA	4	DEL	149861887	149000000	150000000	2.5357	1.9090	-0.6267	high amp (≥4 copies)	high amp (≥4 copies)
ENSG00000269191	ENSG00000269191	SV	GroupA	19	18532908	18536188	p	19p1	lncRNA	4	DEL	18534548	18000000	19000000	3.0000	3.0000	0.0000	high amp (≥4 copies)	high amp (≥4 copies)
ENSG00000271546	ENSG00000271546	SV	GroupA	1	148795797	148796325	q	1q3	processed_pseudogene	4	DEL	148796061	148000000	149000000	0.8341	1.8606	1.0265	gain (~3 copies)	high amp (≥4 copies)
ENSG00000272755	ENSG00000272755	SV	GroupA	1	149264252	149264816	q	1q3	lncRNA	4	DEL	149264534	149000000	150000000	2.5357	1.9090	-0.6267	high amp (≥4 copies)	high amp (≥4 copies)
ENSG00000282143	ENSG00000282143	SV	GroupA	1	16656879	16667524	p	1p11	lncRNA	4	DEL	16662201	16000000	17000000	1.6832	2.7638	1.0805	high amp (≥4 copies)	high amp (≥4 copies)
ENSG00000286168	ENSG00000286168	SV	GroupA	3	195996262	196027694	q	3q11	lncRNA	4	DEL	196011978	196000000	197000000	2.4573	2.3854	-0.0719	high amp (≥4 copies)	high amp (≥4 copies)
ENSG00000286185	ENSG00000286185	SV	GroupA	1	149390623	149556361	q	1q3	protein_coding	4	DEL	149473492	149000000	150000000	2.5357	1.9090	-0.6267	high amp (≥4 copies)	high amp (≥4 copies)
ENSG00000286598	ENSG00000286598	SV	GroupA	15	23403848	23407335	q	15q1	lncRNA	4	DEL	23405591	23000000	24000000	-1.1017	-1.8355	-0.7338	hemizygous loss (~1 copy)	deep loss / LOH
ENSG00000288681	ENSG00000288681	SV	GroupA	11	308408	315272	p	11p6	protein_coding	4	DEL	311840	0	1000000	2.8783	3.0000	0.1217	high amp (≥4 copies)	high amp (≥4 copies)
ENSG00000289642	ENSG00000289642	SV	GroupA	1	149013782	149014961	q	1q3	lncRNA	4	DEL	149014371	149000000	150000000	2.5357	1.9090	-0.6267	high amp (≥4 copies)	high amp (≥4 copies)
ENSG00000290689	ENSG00000290689	SV	GroupA	15	84199311	84230136	q	15q7	lncRNA	4	DEL	84214723	84000000	85000000	2.3598	2.4095	0.0497	high amp (≥4 copies)	high amp (≥4 copies)
ENSG00000290690	ENSG00000290690	SV	GroupA	15	84398316	84411701	q	15q7	lncRNA	4	DEL	84405008	84000000	85000000	2.3598	2.4095	0.0497	high amp (≥4 copies)	high amp (≥4 copies)
ENSG00000290791	ENSG00000290791	SV	GroupA	1	149842875	149846486	q	1q3	lncRNA	4	DEL	149844680	149000000	150000000	2.5357	1.9090	-0.6267	high amp (≥4 copies)	high amp (≥4 copies)
ENSG00000291178	ENSG00000291178	SV	GroupA	7	100300020	100336307	q	7q5	lncRNA	4	DEL	100318163	100000000	101000000	2.1645	3.0000	0.8355	high amp (≥4 copies)	high amp (≥4 copies)
ENSG00000287889	FAM242B	SV	GroupA	20	29548661	29559705	q	20q1	lncRNA	4	DEL	29554183	29000000	30000000	-0.7365	-3.0000	-2.2635	mild loss	deep loss / LOH
ENSG00000179115	FARSA	SV	GroupA	19	12922479	12934037	p	19p2	protein_coding	4	DEL	12928258	12000000	13000000	2.8260	3.0000	0.1740	high amp (≥4 copies)	high amp (≥4 copies)
ENSG00000068078	FGFR3	SV	GroupA	4	1793293	1808872	p	4p5	protein_coding	4	DEL	1801082	1000000	2000000	3.0000	3.0000	0.0000	high amp (≥4 copies)	high amp (≥4 copies)
ENSG00000282995	FRG1EP	SV	GroupA	20	29480147	29497179	q	20q1	unprocessed_pseudogene	4	DEL	29488663	29000000	30000000	-0.7365	-3.0000	-2.2635	mild loss	deep loss / LOH
ENSG00000282842	FRG2EP	SV	GroupA	20	29415264	29416911	q	20q1	unprocessed_pseudogene	4	DEL	29416087	29000000	30000000	-0.7365	-3.0000	-2.2635	mild loss	deep loss / LOH
ENSG00000177628	GBA1	SV	GroupA	1	155234452	155244699	q	1q4	protein_coding	4	DEL	155239575	155000000	156000000	3.0000	3.0000	0.0000	high amp (≥4 copies)	high amp (≥4 copies)
ENSG00000089154	GCN1	SV	GroupA	12	120127202	120194715	q	12q9	protein_coding	4	DEL	120160958	120000000	121000000	3.0000	3.0000	0.0000	high amp (≥4 copies)	high amp (≥4 copies)
ENSG00000119392	GLE1	SV	GroupA	9	128504655	128543874	q	9q9	protein_coding	4	DEL	128524264	128000000	129000000	2.9998	3.0000	0.0002	high amp (≥4 copies)	high amp (≥4 copies)
ENSG00000225151	GOLGA2P7	SV	GroupA	15	84203866	84205319	q	15q7	transcribed_unprocessed_pseudogene	4	DEL	84204592	84000000	85000000	2.3598	2.4095	0.0497	high amp (≥4 copies)	high amp (≥4 copies)
ENSG00000184206	GOLGA6L4	SV	GroupA	15	84235773	84245358	q	15q7	protein_coding	4	DEL	84240565	84000000	85000000	2.3598	2.4095	0.0497	high amp (≥4 copies)	high amp (≥4 copies)
ENSG00000117262	GPR89A	SV	GroupA	1	145607988	145670650	q	1q3	protein_coding	4	DEL	145639319	145000000	146000000	2.5677	2.9789	0.4112	high amp (≥4 copies)	high amp (≥4 copies)
ENSG00000145736	GTF2H2	SV	GroupA	5	71035016	71067689	q	5q3	protein_coding	4	DEL	71051352	71000000	72000000	1.4269	1.2364	-0.1904	gain (~3 copies)	gain (~3 copies)
ENSG00000253816	GUSBP14	SV	GroupA	5	70219918	70258930	q	5q3	unprocessed_pseudogene	4	DEL	70239424	70000000	71000000	1.8435	1.8132	-0.0302	high amp (≥4 copies)	high amp (≥4 copies)
ENSG00000275221	H2AC15	SV	GroupA	6	27837880	27838375	p	6p4	protein_coding	4	DEL	27838127	27000000	28000000	1.4465	0.9102	-0.5363	gain (~3 copies)	gain (~3 copies)
ENSG00000288825	H2AC18	SV	GroupA	1	149842218	149842750	q	1q3	protein_coding	4	DEL	149842484	149000000	150000000	2.5357	1.9090	-0.6267	high amp (≥4 copies)	high amp (≥4 copies)
ENSG00000288859	H2AC19	SV	GroupA	1	149851061	149851594	q	1q3	protein_coding	4	DEL	149851327	149000000	150000000	2.5357	1.9090	-0.6267	high amp (≥4 copies)	high amp (≥4 copies)
ENSG00000233822	H2BC15	SV	GroupA	6	27838545	27855709	p	6p4	protein_coding	4	DEL	27847127	27000000	28000000	1.4465	0.9102	-0.5363	gain (~3 copies)	gain (~3 copies)
ENSG00000220323	H2BC19P	SV	GroupA	1	149843041	149843533	q	1q3	transcribed_unprocessed_pseudogene	4	DEL	149843287	149000000	150000000	2.5357	1.9090	-0.6267	high amp (≥4 copies)	high amp (≥4 copies)
ENSG00000184678	H2BC21	SV	GroupA	1	149884459	149886682	q	1q3	protein_coding	4	DEL	149885570	149000000	150000000	2.5357	1.9090	-0.6267	high amp (≥4 copies)	high amp (≥4 copies)
ENSG00000183598	H3C13	SV	GroupA	1	149813225	149813693	q	1q3	protein_coding	4	DEL	149813459	149000000	150000000	2.5357	1.9090	-0.6267	high amp (≥4 copies)	high amp (≥4 copies)
ENSG00000203811	H3C14	SV	GroupA	1	149840687	149841208	q	1q3	protein_coding	4	DEL	149840947	149000000	150000000	2.5357	1.9090	-0.6267	high amp (≥4 copies)	high amp (≥4 copies)
ENSG00000203852	H3C15	SV	GroupA	1	149852608	149853125	q	1q3	protein_coding	4	DEL	149852866	149000000	150000000	2.5357	1.9090	-0.6267	high amp (≥4 copies)	high amp (≥4 copies)
ENSG00000270882	H4C14	SV	GroupA	1	149832657	149839767	q	1q3	protein_coding	4	DEL	149836212	149000000	150000000	2.5357	1.9090	-0.6267	high amp (≥4 copies)	high amp (≥4 copies)
ENSG00000270276	H4C15	SV	GroupA	1	149854045	149861159	q	1q3	protein_coding	4	DEL	149857602	149000000	150000000	2.5357	1.9090	-0.6267	high amp (≥4 copies)	high amp (≥4 copies)
ENSG00000261418	HERC2P6	SV	GroupA	15	23430839	23435212	q	15q1	unprocessed_pseudogene	4	DEL	23433025	23000000	24000000	-1.1017	-1.8355	-0.7338	hemizygous loss (~1 copy)	deep loss / LOH
ENSG00000267132	HMGB3P27	SV	GroupA	17	42648178	42648738	q	17q2	processed_pseudogene	4	DEL	42648458	42000000	43000000	2.9274	3.0000	0.0726	high amp (≥4 copies)	high amp (≥4 copies)
ENSG00000113161	HMGCR	SV	GroupA	5	75336329	75364001	q	5q3	protein_coding	4	DEL	75350165	75000000	76000000	0.6940	0.2981	-0.3959	gain (~3 copies)	diploid
ENSG00000185885	IFITM1	SV	GroupA	11	310041	315272	p	11p6	protein_coding	4	DEL	312656	0	1000000	2.8783	3.0000	0.1217	high amp (≥4 copies)	high amp (≥4 copies)
ENSG00000211645	IGLV1-50	SV	GroupA	22	22327300	22327814	q	22q1	IG_V_gene	4	DEL	22327557	22000000	23000000	3.0000	0.1005	-2.8995	high amp (≥4 copies)	diploid
ENSG00000223350	IGLV9-49	SV	GroupA	22	22343187	22343732	q	22q1	IG_V_gene	4	DEL	22343459	22000000	23000000	3.0000	0.1005	-2.8995	high amp (≥4 copies)	diploid
ENSG00000153487	ING1	SV	GroupA	13	110712736	110723339	q	13q10	protein_coding	4	DEL	110718037	110000000	111000000	-0.2204	0.9799	1.2003	diploid	gain (~3 copies)
ENSG00000169592	INO80E	SV	GroupA	16	29995715	30005793	p	16p1	protein_coding	4	DEL	30000754	30000000	31000000	2.8619	3.0000	0.1381	high amp (≥4 copies)	high amp (≥4 copies)
ENSG00000171105	INSR	SV	GroupA	19	7112255	7294414	p	19p2	protein_coding	4	DEL	7203334	7000000	8000000	2.7436	2.9169	0.1734	high amp (≥4 copies)	high amp (≥4 copies)
ENSG00000063241	ISOC2	SV	GroupA	19	55452985	55462343	q	19q3	protein_coding	4	DEL	55457664	55000000	56000000	2.7327	3.0000	0.2673	high amp (≥4 copies)	high amp (≥4 copies)
ENSG00000105639	JAK3	SV	GroupA	19	17824780	17848071	p	19p1	protein_coding	4	DEL	17836425	17000000	18000000	2.7582	3.0000	0.2418	high amp (≥4 copies)	high amp (≥4 copies)
ENSG00000100097	LGALS1	SV	GroupA	22	37675636	37679802	q	22q3	protein_coding	4	DEL	37677719	37000000	38000000	2.9901	3.0000	0.0099	high amp (≥4 copies)	high amp (≥4 copies)
ENSG00000131042	LILRB2	SV	GroupA	19	54273812	54281184	q	19q3	protein_coding	4	DEL	54277498	54000000	55000000	2.7141	3.0000	0.2859	high amp (≥4 copies)	high amp (≥4 copies)
ENSG00000272462	LINC02980	SV	GroupA	6	25992641	26001775	p	6p4	lncRNA	4	DEL	25997208	25000000	26000000	0.2270	1.2429	1.0159	diploid	gain (~3 copies)
ENSG00000102910	LONP2	SV	GroupA	16	48244300	48363122	q	16q2	protein_coding	4	DEL	48303711	48000000	49000000	1.4639	0.9646	-0.4993	gain (~3 copies)	gain (~3 copies)
ENSG00000099949	LZTR1	SV	GroupA	22	20982269	20999032	q	22q1	protein_coding	4	DEL	20990650	20000000	21000000	2.3727	3.0000	0.6273	high amp (≥4 copies)	high amp (≥4 copies)
ENSG00000141644	MBD1	SV	GroupA	18	50266882	50281774	q	18q4	protein_coding	4	DEL	50274328	50000000	51000000	1.3140	2.1632	0.8492	gain (~3 copies)	high amp (≥4 copies)
ENSG00000104738	MCM4	SV	GroupA	8	47960185	47978160	q	8q1	protein_coding	4	DEL	47969172	47000000	48000000	2.6758	3.0000	0.3242	high amp (≥4 copies)	high amp (≥4 copies)
ENSG00000172081	MOB3A	SV	GroupA	19	2071036	2096673	p	19p3	protein_coding	4	DEL	2083854	2000000	3000000	3.0000	3.0000	0.0000	high amp (≥4 copies)	high amp (≥4 copies)
ENSG00000124383	MPHOSPH10	SV	GroupA	2	71130310	71150101	p	2p3	protein_coding	4	DEL	71140205	71000000	72000000	1.3352	1.9693	0.6340	gain (~3 copies)	high amp (≥4 copies)
ENSG00000186301	MST1P2	SV	GroupA	1	16645622	16650289	p	1p11	unprocessed_pseudogene	4	DEL	16647955	16000000	17000000	1.6832	2.7638	1.0805	high amp (≥4 copies)	high amp (≥4 copies)
ENSG00000147649	MTDH	SV	GroupA	8	97644184	97730260	q	8q6	protein_coding	4	DEL	97687222	97000000	98000000	3.0000	1.8576	-1.1424	high amp (≥4 copies)	high amp (≥4 copies)
